ID;situacao_na_venda;val_avaliacao;segmento;UF;Tipo_de_imovel;dias_ate_ser_vendido;Desconto;;;
330521419;Ocupado; R$ 128.000,00 ;B;PB;Apartamento;157;49,32%;;;
408882347;Ocupado; R$ 128.000,00 ;B;GO;Apartamento;158;49,32%;;;
456744848;Ocupado; R$ 128.000,00 ;B;MG;Casa;1351;51,84%;;;
461357836;Ocupado; R$ 128.000,00 ;B;GO;Casa;1558;52,27%;;;
478348009;Ocupado; R$ 128.000,00 ;B;GO;Casa;1554;52,27%;;;
490987295;Ocupado; R$ 128.000,00 ;B;MG;Casa;1646;52,46%;;;
537274060;Ocupado; R$ 128.000,00 ;B;SP;Apartamento;465;49,97%;;;
563566408;Ocupado; R$ 128.000,00 ;B;MG;Apartamento;191;49,39%;;;
564082161;Ocupado; R$ 128.000,00 ;B;GO;Casa;1676;52,52%;;;
571758195;Ocupado; R$ 128.000,00 ;B;PI;Casa;1612;52,39%;;;
573037326;Ocupado; R$ 128.000,00 ;B;GO;Casa;1570;52,30%;;;
582673190;Ocupado; R$ 128.000,00 ;B;GO;Apartamento;210;49,43%;;;
603932521;Ocupado; R$ 128.000,00 ;B;RJ;Apartamento;142;49,29%;;;
605388263;Ocupado; R$ 128.000,00 ;B;GO;Apartamento;1794;52,77%;;;
606621509;Ocupado; R$ 128.000,00 ;B;PE;Casa;1554;52,27%;;;
617527839;Ocupado; R$ 128.000,00 ;B;RJ;Casa;164;49,33%;;;
641181776;Ocupado; R$ 128.000,00 ;B;GO;Casa;63;49,12%;;;
655117093;Ocupado; R$ 128.000,00 ;B;GO;Apartamento;221;49,45%;;;
692784583;Ocupado; R$ 128.000,00 ;B;CE;Casa;106;49,21%;;;
709030145;Ocupado; R$ 128.000,00 ;B;MG;Apartamento;64;49,12%;;;
748757729;Ocupado; R$ 128.000,00 ;B;MG;Casa;1599;52,36%;;;
752717099;Ocupado; R$ 128.000,00 ;B;MG;Casa;456;49,95%;;;
771325943;Ocupado; R$ 128.000,00 ;B;CE;Casa;1648;52,46%;;;
777193003;Ocupado; R$ 128.000,00 ;B;MG;Casa;114;49,23%;;;
828289885;Ocupado; R$ 128.000,00 ;B;MG;Apartamento;126;49,25%;;;
842450043;Ocupado; R$ 128.000,00 ;B;SP;Apartamento;80;49,16%;;;
881581987;Ocupado; R$ 128.000,00 ;B;GO;Apartamento;137;49,28%;;;
893629845;Ocupado; R$ 128.000,00 ;B;GO;Apartamento;248;49,51%;;;
913346575;Ocupado; R$ 128.000,00 ;B;RJ;Casa;1737;52,65%;;;
921521008;Ocupado; R$ 128.000,00 ;B;RS;Apartamento;128;49,26%;;;
959438651;Ocupado; R$ 128.000,00 ;B;GO;Casa;1564;52,29%;;;
981974055;Ocupado; R$ 128.000,00 ;B;PR;Casa;266;49,55%;;;
986208071;Ocupado; R$ 128.000,00 ;B;GO;Casa;66;49,13%;;;
988403997;Ocupado; R$ 128.000,00 ;B;AM;Apartamento;1612;52,39%;;;
172178416;Desocupado; R$ 114.000,00 ;B;GO;Casa;1544;46,37%;;;
31381944;Desocupado; R$ 107.000,00 ;C;RS;Apartamento;1388;42,46%;;;
558064704;Desocupado; R$ 107.000,00 ;C;GO;Casa;1457;42,64%;;;
299252284;Ocupado; R$ 128.066,30 ;B;PE;Casa;179;49,36%;;;
785782469;Ocupado; R$ 128.069,31 ;B;PE;Casa;1786;52,75%;;;
426730660;Ocupado; R$ 128.200,00 ;B;GO;Casa;1571;52,29%;;;
827518196;Ocupado; R$ 128.200,00 ;B;GO;Casa;1526;52,19%;;;
24170430;Ocupado; R$ 128.500,00 ;B;GO;Casa;1558;52,24%;;;
592867560;Ocupado; R$ 128.500,00 ;B;GO;Apartamento;1676;52,49%;;;
934783746;Ocupado; R$ 128.500,00 ;B;RN;Casa;225;49,44%;;;
40981395;Ocupado; R$ 126.000,00 ;C;PR;Apartamento;99;48,13%;;;
79792629;Ocupado; R$ 126.000,00 ;C;CE;Casa;134;48,20%;;;
129160957;Ocupado; R$ 126.000,00 ;C;RS;Apartamento;119;48,17%;;;
205512810;Ocupado; R$ 126.000,00 ;C;PE;Casa;1676;51,51%;;;
272773678;Ocupado; R$ 126.000,00 ;C;CE;Casa;1318;50,74%;;;
290753414;Ocupado; R$ 126.000,00 ;C;RS;Apartamento;106;48,14%;;;
319938015;Ocupado; R$ 126.000,00 ;C;PE;Casa;106;48,14%;;;
322232701;Ocupado; R$ 126.000,00 ;C;MG;Casa;1649;51,45%;;;
332363502;Ocupado; R$ 126.000,00 ;C;RS;Casa;78;48,08%;;;
352879023;Ocupado; R$ 126.000,00 ;C;MG;Casa;71;48,07%;;;
357501129;Ocupado; R$ 126.000,00 ;C;MG;Apartamento;1556;51,25%;;;
371868465;Ocupado; R$ 126.000,00 ;C;SC;Casa;1771;51,71%;;;
427709193;Ocupado; R$ 126.000,00 ;C;RS;Apartamento;143;48,22%;;;
431892150;Ocupado; R$ 126.000,00 ;C;MG;Casa;120;48,17%;;;
446739165;Ocupado; R$ 126.000,00 ;C;MA;Casa;1296;50,69%;;;
538185757;Ocupado; R$ 126.000,00 ;C;GO;Casa;1569;51,28%;;;
562108935;Ocupado; R$ 126.000,00 ;C;RJ;Apartamento;128;48,19%;;;
574791856;Ocupado; R$ 126.000,00 ;C;RS;Apartamento;114;48,16%;;;
588297995;Ocupado; R$ 126.000,00 ;C;GO;Casa;437;48,85%;;;
631306259;Ocupado; R$ 126.000,00 ;C;RS;Apartamento;137;48,21%;;;
712299518;Ocupado; R$ 126.000,00 ;C;MG;Casa;151;48,24%;;;
748037002;Ocupado; R$ 126.000,00 ;C;GO;Casa;483;48,95%;;;
839055149;Ocupado; R$ 126.000,00 ;C;GO;Casa;1556;51,25%;;;
861412317;Ocupado; R$ 126.000,00 ;C;RJ;Apartamento;93;48,11%;;;
866671843;Ocupado; R$ 126.000,00 ;C;MG;Casa;123;48,18%;;;
869256579;Ocupado; R$ 126.000,00 ;C;MG;Apartamento;74;48,07%;;;
894318140;Ocupado; R$ 126.000,00 ;C;PE;Casa;63;48,05%;;;
927922380;Ocupado; R$ 126.000,00 ;C;RS;Apartamento;106;48,14%;;;
137644135;Ocupado; R$ 112.000,00 ;A;SE;Casa;67;41,50%;;;
906072080;Ocupado; R$ 112.000,00 ;A;GO;Apartamento;161;41,72%;;;
274191348;Ocupado; R$ 126.150,00 ;C;RJ;Apartamento;67;48,05%;;;
972970430;Ocupado; R$ 126.200,00 ;C;GO;Casa;1432;50,97%;;;
612535817;Ocupado; R$ 128.800,00 ;B;RJ;Apartamento;129;49,23%;;;
582533374;Ocupado; R$ 128.921,46 ;B;GO;Casa;1569;52,24%;;;
26851710;Ocupado; R$ 129.000,00 ;B;RJ;Apartamento;128;49,22%;;;
69806560;Ocupado; R$ 129.000,00 ;B;RJ;Apartamento;130;49,22%;;;
72000371;Ocupado; R$ 129.000,00 ;B;MG;Apartamento;102;49,16%;;;
105825322;Ocupado; R$ 129.000,00 ;B;MG;Apartamento;143;49,25%;;;
125558108;Ocupado; R$ 129.000,00 ;B;PE;Casa;116;49,19%;;;
147083131;Ocupado; R$ 129.000,00 ;B;RS;Apartamento;143;49,25%;;;
148290059;Ocupado; R$ 129.000,00 ;B;GO;Casa;231;49,43%;;;
149207199;Ocupado; R$ 129.000,00 ;B;GO;Apartamento;1296;51,66%;;;
184178965;Ocupado; R$ 129.000,00 ;B;GO;Casa;1719;52,55%;;;
222206104;Ocupado; R$ 129.000,00 ;B;GO;Casa;1626;52,35%;;;
240386144;Ocupado; R$ 129.000,00 ;B;GO;Apartamento;84;49,13%;;;
308834803;Ocupado; R$ 129.000,00 ;B;MG;Casa;1626;52,35%;;;
321258946;Ocupado; R$ 129.000,00 ;B;MG;Casa;168;49,30%;;;
324240473;Ocupado; R$ 129.000,00 ;B;RJ;Casa;64;49,08%;;;
355023314;Ocupado; R$ 129.000,00 ;B;GO;Casa;434;49,86%;;;
381093889;Ocupado; R$ 129.000,00 ;B;PA;Casa;1554;52,20%;;;
413700256;Ocupado; R$ 129.000,00 ;B;RS;Casa;162;49,29%;;;
476290329;Ocupado; R$ 129.000,00 ;B;GO;Casa;331;49,64%;;;
493693267;Ocupado; R$ 129.000,00 ;B;GO;Casa;1204;51,47%;;;
496197770;Ocupado; R$ 129.000,00 ;B;PE;Casa;72;49,10%;;;
516133758;Ocupado; R$ 129.000,00 ;B;GO;Apartamento;1709;52,53%;;;
519337699;Ocupado; R$ 129.000,00 ;B;MA;Casa;1645;52,39%;;;
533705431;Ocupado; R$ 129.000,00 ;B;GO;Apartamento;72;49,10%;;;
541600806;Ocupado; R$ 129.000,00 ;B;SP;Casa;245;49,46%;;;
542132633;Ocupado; R$ 129.000,00 ;B;MG;Apartamento;158;49,28%;;;
562063775;Ocupado; R$ 129.000,00 ;B;MG;Apartamento;99;49,16%;;;
565435475;Ocupado; R$ 129.000,00 ;B;GO;Apartamento;252;49,48%;;;
566031920;Ocupado; R$ 129.000,00 ;B;GO;Casa;1654;52,41%;;;
578794168;Ocupado; R$ 129.000,00 ;B;RJ;Casa;1431;51,95%;;;
620581855;Ocupado; R$ 129.000,00 ;B;GO;Apartamento;1626;52,35%;;;
680617336;Ocupado; R$ 129.000,00 ;B;GO;Casa;148;49,26%;;;
684848319;Ocupado; R$ 129.000,00 ;B;GO;Casa;1612;52,32%;;;
690091399;Ocupado; R$ 129.000,00 ;B;MG;Apartamento;112;49,19%;;;
715941027;Ocupado; R$ 129.000,00 ;B;RJ;Apartamento;157;49,28%;;;
735594598;Ocupado; R$ 129.000,00 ;B;GO;Casa;1626;52,35%;;;
754261921;Ocupado; R$ 129.000,00 ;B;GO;Casa;1401;51,88%;;;
776174106;Ocupado; R$ 129.000,00 ;B;GO;Apartamento;1627;52,36%;;;
790484694;Ocupado; R$ 129.000,00 ;B;GO;Casa;1584;52,27%;;;
808193810;Ocupado; R$ 129.000,00 ;B;GO;Apartamento;141;49,25%;;;
815350894;Ocupado; R$ 129.000,00 ;B;GO;Apartamento;435;49,86%;;;
827784137;Ocupado; R$ 129.000,00 ;B;MG;Casa;105;49,17%;;;
868443115;Ocupado; R$ 129.000,00 ;B;BA;Casa;101;49,16%;;;
869855096;Ocupado; R$ 129.000,00 ;B;PB;Apartamento;1540;52,17%;;;
884294787;Ocupado; R$ 129.000,00 ;B;GO;Casa;392;49,77%;;;
884448675;Ocupado; R$ 129.000,00 ;B;GO;Casa;101;49,16%;;;
892045173;Ocupado; R$ 129.000,00 ;B;PA;Casa;176;49,32%;;;
905349626;Ocupado; R$ 129.000,00 ;B;MA;Casa;1807;52,73%;;;
915483182;Ocupado; R$ 129.000,00 ;B;GO;Apartamento;101;49,16%;;;
927478794;Ocupado; R$ 129.000,00 ;B;GO;Casa;1401;51,88%;;;
947799172;Ocupado; R$ 129.000,00 ;B;SP;Apartamento;121;49,20%;;;
957989000;Ocupado; R$ 129.000,00 ;B;MG;Casa;345;49,67%;;;
963302139;Ocupado; R$ 129.000,00 ;B;SP;Apartamento;114;49,19%;;;
991544651;Ocupado; R$ 129.000,00 ;B;GO;Apartamento;107;49,17%;;;
504571663;Ocupado; R$ 126.500,00 ;C;MA;Casa;655;49,29%;;;
191552311;Desocupado; R$ 115.000,00 ;B;RS;Apartamento;232;43,21%;;;
645290642;Desocupado; R$ 115.000,00 ;B;MS;Apartamento;142;43,00%;;;
234217035;Desocupado; R$ 115.029,39 ;B;MG;Apartamento;112;42,93%;;;
273452737;Ocupado; R$ 129.324,00 ;B;RJ;Apartamento;506;50,00%;;;
567932143;Ocupado; R$ 126.723,70 ;C;PA;Casa;1516;51,12%;;;
274316669;Ocupado; R$ 129.450,00 ;B;MG;Casa;112;49,17%;;;
209532711;Ocupado; R$ 126.875,19 ;C;RJ;Apartamento;1746;51,60%;;;
288204358;Ocupado; R$ 129.500,00 ;B;GO;Apartamento;162;49,27%;;;
312650695;Ocupado; R$ 129.500,00 ;B;GO;Casa;1554;52,17%;;;
400746599;Ocupado; R$ 129.500,00 ;B;GO;Casa;465;49,90%;;;
445140284;Ocupado; R$ 129.532,55 ;B;GO;Casa;1555;52,17%;;;
949909365;Ocupado; R$ 129.600,00 ;B;GO;Apartamento;283;49,52%;;;
43651330;Ocupado; R$ 127.000,00 ;C;SP;Casa;164;48,22%;;;
134439197;Ocupado; R$ 127.000,00 ;C;PR;Casa;450;48,83%;;;
163223637;Ocupado; R$ 127.000,00 ;C;RJ;Apartamento;1374;50,80%;;;
332487157;Ocupado; R$ 127.000,00 ;C;RS;Apartamento;106;48,10%;;;
400785975;Ocupado; R$ 127.000,00 ;C;RS;Casa;65;48,01%;;;
446982048;Ocupado; R$ 127.000,00 ;C;GO;Casa;1561;51,19%;;;
456358538;Ocupado; R$ 127.000,00 ;C;PB;Casa;157;48,21%;;;
569563705;Ocupado; R$ 127.000,00 ;C;MG;Casa;92;48,07%;;;
582509147;Ocupado; R$ 127.000,00 ;C;RJ;Terreno;1374;50,80%;;;
613467875;Ocupado; R$ 127.000,00 ;C;RS;Apartamento;71;48,03%;;;
627904340;Ocupado; R$ 127.000,00 ;C;CE;Casa;1584;51,24%;;;
636829362;Ocupado; R$ 127.000,00 ;C;PE;Casa;1806;51,72%;;;
642661158;Ocupado; R$ 127.000,00 ;C;RJ;Apartamento;141;48,18%;;;
520290047;Ocupado; R$ 129.620,00 ;B;RJ;Apartamento;135;49,21%;;;
600826020;Ocupado; R$ 129.700,00 ;B;GO;Casa;1520;52,09%;;;
881732763;Ocupado; R$ 127.100,00 ;C;RS;Apartamento;1514;51,09%;;;
191327103;Ocupado; R$ 129.821,80 ;B;RJ;Casa;127;49,18%;;;
843225212;Ocupado; R$ 129.855,16 ;B;GO;Apartamento;81;49,09%;;;
934972492;Ocupado; R$ 113.000,00 ;A;RJ;Terreno;137;41,61%;;;
694335740;Ocupado; R$ 129.900,00 ;B;PB;Apartamento;156;49,24%;;;
28032208;Ocupado; R$ 129.966,31 ;B;PE;Casa;130;49,19%;;;
2429239;Ocupado; R$ 130.000,00 ;B;GO;Casa;437;49,82%;;;
22125237;Ocupado; R$ 130.000,00 ;B;RJ;Casa;71;49,06%;;;
103493463;Ocupado; R$ 130.000,00 ;B;GO;Apartamento;1554;52,14%;;;
192546503;Ocupado; R$ 130.000,00 ;B;GO;Apartamento;157;49,24%;;;
196100344;Ocupado; R$ 130.000,00 ;B;MG;Apartamento;73;49,07%;;;
204841684;Ocupado; R$ 130.000,00 ;B;RS;Apartamento;183;49,29%;;;
276745200;Ocupado; R$ 130.000,00 ;B;GO;Casa;1554;52,14%;;;
286878256;Ocupado; R$ 130.000,00 ;B;MG;Casa;1647;52,33%;;;
287804116;Ocupado; R$ 130.000,00 ;B;GO;Apartamento;241;49,41%;;;
299661923;Ocupado; R$ 130.000,00 ;B;MG;Casa;144;49,21%;;;
302662516;Ocupado; R$ 130.000,00 ;B;MG;Apartamento;155;49,24%;;;
311772670;Ocupado; R$ 130.000,00 ;B;MG;Casa;1463;51,95%;;;
407452369;Ocupado; R$ 130.000,00 ;B;MG;Apartamento;1659;52,36%;;;
437913617;Ocupado; R$ 130.000,00 ;B;GO;Casa;86;49,09%;;;
441072769;Ocupado; R$ 130.000,00 ;B;GO;Apartamento;252;49,44%;;;
450834671;Ocupado; R$ 130.000,00 ;B;MG;Apartamento;157;49,24%;;;
490398106;Ocupado; R$ 130.000,00 ;B;MG;Casa;147;49,22%;;;
520515973;Ocupado; R$ 130.000,00 ;B;PE;Apartamento;130;49,18%;;;
561345718;Ocupado; R$ 130.000,00 ;B;GO;Apartamento;269;49,47%;;;
566219276;Ocupado; R$ 130.000,00 ;B;PR;Casa;217;49,36%;;;
587815580;Ocupado; R$ 130.000,00 ;B;PE;Casa;1561;52,16%;;;
592148016;Ocupado; R$ 130.000,00 ;B;CE;Casa;1283;51,58%;;;
592200170;Ocupado; R$ 130.000,00 ;B;GO;Casa;1583;52,20%;;;
670806409;Ocupado; R$ 130.000,00 ;B;GO;Casa;1584;52,20%;;;
752182592;Ocupado; R$ 130.000,00 ;B;GO;Casa;1296;51,61%;;;
811693289;Ocupado; R$ 130.000,00 ;B;RJ;Apartamento;506;49,97%;;;
811748058;Ocupado; R$ 130.000,00 ;B;GO;Apartamento;1569;52,17%;;;
818299288;Ocupado; R$ 130.000,00 ;B;CE;Casa;1740;52,53%;;;
838186157;Ocupado; R$ 130.000,00 ;B;GO;Apartamento;141;49,21%;;;
845193369;Ocupado; R$ 130.000,00 ;B;GO;Casa;1569;52,17%;;;
862445904;Ocupado; R$ 130.000,00 ;B;MG;Apartamento;129;49,18%;;;
889294581;Ocupado; R$ 130.000,00 ;B;GO;Casa;1464;51,95%;;;
920818769;Ocupado; R$ 130.000,00 ;B;GO;Casa;137;49,20%;;;
932622226;Ocupado; R$ 130.000,00 ;B;GO;Casa;1463;51,95%;;;
970578398;Ocupado; R$ 130.000,00 ;B;PE;Casa;1296;51,61%;;;
978319080;Ocupado; R$ 130.000,00 ;B;RS;Apartamento;63;49,05%;;;
990426082;Ocupado; R$ 130.000,00 ;B;GO;Casa;448;49,84%;;;
754746244;Ocupado; R$ 130.058,77 ;B;RJ;Casa;275;49,48%;;;
995258351;Desocupado; R$ 108.800,00 ;C;PE;Casa;86;39,06%;;;
28762153;Desocupado; R$ 116.000,00 ;B;BA;Casa;129;42,91%;;;
116242262;Desocupado; R$ 116.000,00 ;B;GO;Casa;182;43,04%;;;
232693095;Desocupado; R$ 116.000,00 ;B;GO;Apartamento;1676;46,51%;;;
283522666;Desocupado; R$ 116.000,00 ;B;GO;Casa;1649;46,45%;;;
408106938;Desocupado; R$ 116.000,00 ;B;PE;Apartamento;1206;45,42%;;;
585917436;Desocupado; R$ 116.000,00 ;B;MG;Apartamento;133;42,92%;;;
814611531;Desocupado; R$ 116.000,00 ;B;RJ;Apartamento;137;42,93%;;;
822819519;Desocupado; R$ 116.000,00 ;B;RS;Casa;107;42,86%;;;
969902159;Ocupado; R$ 130.300,00 ;B;GO;Casa;1320;51,64%;;;
802052304;Ocupado; R$ 127.700,00 ;C;PI;Casa;848;49,64%;;;
331425056;Ocupado; R$ 130.452,82 ;B;GO;Casa;351;49,62%;;;
251002863;Desocupado; R$ 109.000,00 ;C;RS;Apartamento;107;39,10%;;;
648008167;Ocupado; R$ 113.500,00 ;A;PE;Casa;140;41,59%;;;
761750392;Ocupado; R$ 113.500,00 ;A;RN;Casa;639;42,77%;;;
81154457;Ocupado; R$ 130.500,00 ;B;PR;Casa;365;49,65%;;;
386628935;Ocupado; R$ 130.500,00 ;B;GO;Apartamento;1401;51,79%;;;
519367324;Ocupado; R$ 130.500,00 ;B;GO;Casa;1465;51,93%;;;
544072663;Ocupado; R$ 130.500,00 ;B;GO;Casa;1569;52,14%;;;
793275664;Ocupado; R$ 130.500,00 ;B;GO;Apartamento;1569;52,14%;;;
589549026;Ocupado; R$ 130.596,61 ;B;RJ;Apartamento;506;49,94%;;;
401779606;Ocupado; R$ 130.600,00 ;B;GO;Casa;1564;52,13%;;;
481280765;Desocupado; R$ 116.300,00 ;B;RS;Apartamento;114;42,86%;;;
92878716;Ocupado; R$ 128.000,00 ;C;SE;Casa;1582;51,17%;;;
131046246;Ocupado; R$ 128.000,00 ;C;SP;Casa;548;48,99%;;;
385080878;Ocupado; R$ 128.000,00 ;C;PE;Casa;1555;51,12%;;;
394852653;Ocupado; R$ 128.000,00 ;C;GO;Casa;1571;51,15%;;;
438421576;Ocupado; R$ 128.000,00 ;C;RJ;Apartamento;65;47,97%;;;
525607638;Ocupado; R$ 128.000,00 ;C;GO;Casa;101;48,05%;;;
551068971;Ocupado; R$ 128.000,00 ;C;GO;Casa;92;48,03%;;;
564737583;Ocupado; R$ 128.000,00 ;C;GO;Casa;1676;51,37%;;;
680431241;Ocupado; R$ 128.000,00 ;C;GO;Casa;1569;51,15%;;;
686146835;Ocupado; R$ 128.000,00 ;C;GO;Casa;1558;51,12%;;;
721785716;Ocupado; R$ 128.000,00 ;C;GO;Apartamento;183;48,22%;;;
753626865;Ocupado; R$ 128.000,00 ;C;RJ;Casa;214;48,29%;;;
759852313;Ocupado; R$ 128.000,00 ;C;GO;Apartamento;73;47,99%;;;
835777936;Ocupado; R$ 128.000,00 ;C;RS;Apartamento;64;47,97%;;;
853424636;Ocupado; R$ 128.000,00 ;C;GO;Casa;1554;51,12%;;;
889380807;Ocupado; R$ 128.000,00 ;C;MA;Casa;123;48,10%;;;
800003620;Ocupado; R$ 130.700,00 ;B;PR;Casa;494;49,91%;;;
594525617;Ocupado; R$ 130.702,29 ;B;SP;Apartamento;113;49,12%;;;
715189247;Ocupado; R$ 130.777,45 ;B;RJ;Apartamento;151;49,20%;;;
170715033;Desocupado; R$ 101.000,00 ;A;BA;Apartamento;220;34,38%;;;
209337374;Desocupado; R$ 101.000,00 ;A;CE;Casa;1311;37,30%;;;
543117362;Desocupado; R$ 101.000,00 ;A;SP;Terreno;1304;37,28%;;;
83667668;Ocupado; R$ 128.300,00 ;C;RJ;Casa;1719;51,44%;;;
10890466;Ocupado; R$ 131.000,00 ;B;SP;Apartamento;66;49,01%;;;
24244383;Ocupado; R$ 131.000,00 ;B;MA;Apartamento;102;49,09%;;;
35421267;Ocupado; R$ 131.000,00 ;B;PE;Casa;1585;52,15%;;;
38732723;Ocupado; R$ 131.000,00 ;B;MG;Apartamento;1296;51,55%;;;
44296868;Ocupado; R$ 131.000,00 ;B;RJ;Apartamento;506;49,92%;;;
55180647;Ocupado; R$ 131.000,00 ;B;PI;Casa;877;50,69%;;;
63306559;Ocupado; R$ 131.000,00 ;B;GO;Casa;1432;51,83%;;;
63503537;Ocupado; R$ 131.000,00 ;B;RJ;Apartamento;63;49,01%;;;
74456863;Ocupado; R$ 131.000,00 ;B;RS;Casa;85;49,05%;;;
76953174;Ocupado; R$ 131.000,00 ;B;PR;Casa;199;49,29%;;;
81583763;Ocupado; R$ 131.000,00 ;B;PE;Apartamento;122;49,13%;;;
91057708;Ocupado; R$ 131.000,00 ;B;RJ;Apartamento;64;49,01%;;;
107327338;Ocupado; R$ 131.000,00 ;B;PB;Apartamento;302;49,50%;;;
109091654;Ocupado; R$ 131.000,00 ;B;RJ;Apartamento;197;49,28%;;;
131921246;Ocupado; R$ 131.000,00 ;B;PR;Casa;240;49,37%;;;
134793294;Ocupado; R$ 131.000,00 ;B;GO;Casa;1731;52,45%;;;
156998054;Ocupado; R$ 131.000,00 ;B;GO;Apartamento;220;49,33%;;;
157669595;Ocupado; R$ 131.000,00 ;B;GO;Apartamento;113;49,11%;;;
160393026;Ocupado; R$ 131.000,00 ;B;PA;Casa;1592;52,16%;;;
178763454;Ocupado; R$ 131.000,00 ;B;MG;Apartamento;63;49,01%;;;
194574818;Ocupado; R$ 131.000,00 ;B;PE;Casa;240;49,37%;;;
197603871;Ocupado; R$ 131.000,00 ;B;PE;Apartamento;64;49,01%;;;
199727607;Ocupado; R$ 131.000,00 ;B;GO;Casa;65;49,01%;;;
212968327;Ocupado; R$ 131.000,00 ;B;SP;Casa;141;49,17%;;;
213428347;Ocupado; R$ 131.000,00 ;B;RS;Apartamento;168;49,22%;;;
214880619;Ocupado; R$ 131.000,00 ;B;GO;Casa;1649;52,28%;;;
223286450;Ocupado; R$ 131.000,00 ;B;RN;Apartamento;156;49,20%;;;
233162476;Ocupado; R$ 131.000,00 ;B;GO;Apartamento;1583;52,14%;;;
233452598;Ocupado; R$ 131.000,00 ;B;PB;Casa;1571;52,12%;;;
235901919;Ocupado; R$ 131.000,00 ;B;GO;Casa;430;49,76%;;;
258881526;Ocupado; R$ 131.000,00 ;B;MG;Casa;64;49,01%;;;
289999927;Ocupado; R$ 131.000,00 ;B;CE;Casa;1758;52,50%;;;
315140441;Ocupado; R$ 131.000,00 ;B;GO;Apartamento;1432;51,83%;;;
315313790;Ocupado; R$ 131.000,00 ;B;GO;Casa;1652;52,28%;;;
330865903;Ocupado; R$ 131.000,00 ;B;GO;Apartamento;102;49,09%;;;
332010508;Ocupado; R$ 131.000,00 ;B;MG;Apartamento;134;49,15%;;;
337885967;Ocupado; R$ 131.000,00 ;B;RS;Apartamento;107;49,10%;;;
342255258;Ocupado; R$ 131.000,00 ;B;MT;Casa;137;49,16%;;;
342366688;Ocupado; R$ 131.000,00 ;B;GO;Casa;116;49,12%;;;
353189809;Ocupado; R$ 131.000,00 ;B;GO;Casa;248;49,39%;;;
367284116;Ocupado; R$ 131.000,00 ;B;RS;Apartamento;140;49,17%;;;
384909986;Ocupado; R$ 131.000,00 ;B;RS;Apartamento;155;49,20%;;;
395646674;Ocupado; R$ 131.000,00 ;B;GO;Casa;1348;51,66%;;;
396045888;Ocupado; R$ 131.000,00 ;B;RJ;Apartamento;100;49,08%;;;
403173488;Ocupado; R$ 131.000,00 ;B;RS;Apartamento;94;49,07%;;;
407623667;Ocupado; R$ 131.000,00 ;B;PE;Casa;1520;52,01%;;;
412827201;Ocupado; R$ 131.000,00 ;B;PR;Casa;122;49,13%;;;
418187349;Ocupado; R$ 131.000,00 ;B;RJ;Apartamento;128;49,14%;;;
419297621;Ocupado; R$ 131.000,00 ;B;MG;Casa;1782;52,55%;;;
429061557;Ocupado; R$ 131.000,00 ;B;PB;Casa;1589;52,15%;;;
435688062;Ocupado; R$ 131.000,00 ;B;GO;Casa;1269;51,49%;;;
437173110;Ocupado; R$ 131.000,00 ;B;GO;Casa;1432;51,83%;;;
447632594;Ocupado; R$ 131.000,00 ;B;MG;Apartamento;115;49,12%;;;
458833321;Ocupado; R$ 131.000,00 ;B;MG;Apartamento;155;49,20%;;;
482328376;Ocupado; R$ 131.000,00 ;B;PE;Apartamento;157;49,20%;;;
488553686;Ocupado; R$ 131.000,00 ;B;GO;Casa;1417;51,80%;;;
491660049;Ocupado; R$ 131.000,00 ;B;RN;Casa;239;49,37%;;;
493386015;Ocupado; R$ 131.000,00 ;B;GO;Apartamento;65;49,01%;;;
510060734;Ocupado; R$ 131.000,00 ;B;MG;Casa;1794;52,58%;;;
532380333;Ocupado; R$ 131.000,00 ;B;MG;Apartamento;1599;52,17%;;;
534414334;Ocupado; R$ 131.000,00 ;B;SP;Apartamento;308;49,51%;;;
535250439;Ocupado; R$ 131.000,00 ;B;CE;Casa;95;49,07%;;;
536942223;Ocupado; R$ 131.000,00 ;B;PE;Casa;63;49,01%;;;
547785727;Ocupado; R$ 131.000,00 ;B;GO;Apartamento;497;49,90%;;;
551691654;Ocupado; R$ 131.000,00 ;B;GO;Casa;1522;52,02%;;;
558703909;Ocupado; R$ 131.000,00 ;B;RN;Apartamento;191;49,27%;;;
574354246;Ocupado; R$ 131.000,00 ;B;RJ;Casa;1648;52,27%;;;
599019970;Ocupado; R$ 131.000,00 ;B;GO;Casa;200;49,29%;;;
609406443;Ocupado; R$ 131.000,00 ;B;PA;Apartamento;1768;52,52%;;;
612386831;Ocupado; R$ 131.000,00 ;B;PB;Apartamento;156;49,20%;;;
618849611;Ocupado; R$ 131.000,00 ;B;GO;Apartamento;148;49,18%;;;
629767528;Ocupado; R$ 131.000,00 ;B;PE;Apartamento;1736;52,46%;;;
629981406;Ocupado; R$ 131.000,00 ;B;CE;Casa;154;49,20%;;;
636443235;Ocupado; R$ 131.000,00 ;B;CE;Casa;1570;52,11%;;;
638230082;Ocupado; R$ 131.000,00 ;B;GO;Apartamento;1431;51,83%;;;
639869451;Ocupado; R$ 131.000,00 ;B;RS;Apartamento;114;49,11%;;;
647509583;Ocupado; R$ 131.000,00 ;B;GO;Casa;86;49,06%;;;
651743741;Ocupado; R$ 131.000,00 ;B;RS;Apartamento;116;49,12%;;;
653257988;Ocupado; R$ 131.000,00 ;B;MG;Apartamento;140;49,17%;;;
661109542;Ocupado; R$ 131.000,00 ;B;CE;Casa;1562;52,10%;;;
